"index","datetime","amps"
152,08/28/17 03:07:50 PM,12.542
153,08/28/17 03:08:50 PM,12.747
154,08/28/17 03:09:50 PM,12.576
155,08/28/17 03:10:50 PM,12.679
156,08/28/17 03:11:50 PM,12.527
157,08/28/17 03:12:50 PM,12.567
158,08/28/17 03:13:50 PM,12.835
159,08/28/17 03:14:50 PM,12.698
160,08/28/17 03:15:50 PM,12.391
161,08/28/17 03:16:50 PM,12.400
162,08/28/17 03:17:50 PM,12.503
163,08/28/17 03:18:50 PM,12.454
164,08/28/17 03:19:50 PM,12.547
165,08/28/17 03:20:50 PM,12.532
166,08/28/17 03:21:50 PM,12.747
167,08/28/17 03:22:50 PM,12.625
168,08/28/17 03:23:50 PM,12.601
169,08/28/17 03:24:50 PM,12.855
170,08/28/17 03:25:50 PM,12.767
171,08/28/17 03:26:50 PM,12.723
172,08/28/17 03:27:50 PM,12.601
173,08/28/17 03:28:50 PM,12.684
174,08/28/17 03:29:50 PM,12.576
175,08/28/17 03:30:50 PM,12.713
176,08/28/17 03:31:50 PM,12.747
177,08/28/17 03:32:50 PM,12.571
178,08/28/17 03:33:50 PM,12.650
179,08/28/17 03:34:50 PM,12.694
180,08/28/17 03:35:50 PM,12.777
181,08/28/17 03:36:50 PM,12.733
182,08/28/17 03:37:50 PM,12.752
183,08/28/17 03:38:50 PM,12.913
184,08/28/17 03:39:50 PM,12.850
185,08/28/17 03:40:50 PM,12.791
186,08/28/17 03:41:50 PM,12.796
187,08/28/17 03:42:50 PM,12.747
188,08/28/17 03:43:50 PM,12.850
189,08/28/17 03:44:50 PM,12.840
190,08/28/17 03:45:50 PM,12.840
191,08/28/17 03:46:50 PM,12.972
192,08/28/17 03:47:50 PM,12.899
193,08/28/17 03:48:50 PM,12.943
194,08/28/17 03:49:50 PM,12.972
195,08/28/17 03:50:50 PM,12.884
196,08/28/17 03:51:50 PM,12.923
197,08/28/17 03:52:50 PM,12.801
198,08/28/17 03:53:50 PM,12.698
199,08/28/17 03:54:50 PM,12.640
200,08/28/17 03:55:50 PM,12.781
201,08/28/17 03:56:50 PM,12.733
202,08/28/17 03:57:50 PM,12.659
203,08/28/17 03:58:50 PM,12.747
204,08/28/17 03:59:50 PM,12.811
205,08/28/17 04:00:50 PM,12.899
206,08/28/17 04:01:50 PM,12.796
207,08/28/17 04:02:50 PM,12.757
208,08/28/17 04:03:50 PM,12.679
209,08/28/17 04:04:50 PM,12.718
210,08/28/17 04:05:50 PM,12.737
211,08/28/17 04:06:50 PM,12.757
212,08/28/17 04:07:50 PM,12.708
213,08/28/17 04:08:50 PM,12.694
214,08/28/17 04:09:50 PM,12.752
215,08/28/17 04:10:50 PM,12.698
216,08/28/17 04:11:50 PM,12.742
217,08/28/17 04:12:50 PM,12.821
218,08/28/17 04:13:50 PM,12.737
219,08/28/17 04:14:50 PM,12.635
220,08/28/17 04:15:50 PM,12.791
221,08/28/17 04:16:50 PM,12.737
222,08/28/17 04:17:50 PM,12.679
223,08/28/17 04:18:50 PM,12.611
224,08/28/17 04:19:50 PM,12.723
225,08/28/17 04:20:50 PM,12.635
226,08/28/17 04:21:50 PM,12.703
227,08/28/17 04:22:50 PM,12.694
228,08/28/17 04:23:50 PM,12.650
229,08/28/17 04:24:50 PM,12.811
230,08/28/17 04:25:50 PM,12.801
231,08/28/17 04:26:50 PM,12.835
232,08/28/17 04:27:50 PM,12.869
233,08/28/17 04:28:50 PM,12.894
234,08/28/17 04:29:50 PM,12.864
235,08/28/17 04:30:50 PM,12.757
236,08/28/17 04:31:50 PM,12.806
237,08/28/17 04:32:50 PM,12.777
238,08/28/17 04:33:50 PM,12.728
239,08/28/17 04:34:50 PM,12.737
240,08/28/17 04:35:50 PM,12.684
241,08/28/17 04:36:50 PM,12.694
242,08/28/17 04:37:50 PM,12.737
243,08/28/17 04:38:50 PM,12.821
244,08/28/17 04:39:50 PM,12.864
245,08/28/17 04:40:50 PM,12.772
246,08/28/17 04:41:50 PM,12.723
247,08/28/17 04:42:50 PM,12.703
248,08/28/17 04:43:50 PM,12.620
249,08/28/17 04:44:50 PM,12.645
250,08/28/17 04:45:50 PM,12.620
251,08/28/17 04:46:50 PM,12.728
252,08/28/17 04:47:50 PM,12.698
253,08/28/17 04:48:50 PM,12.728
254,08/28/17 04:49:50 PM,12.698
255,08/28/17 04:50:50 PM,12.723
256,08/28/17 04:51:50 PM,12.723
257,08/28/17 04:52:50 PM,12.635
258,08/28/17 04:53:50 PM,12.747
259,08/28/17 04:54:50 PM,12.728
260,08/28/17 04:55:50 PM,12.733
261,08/28/17 04:56:50 PM,12.747
262,08/28/17 04:57:50 PM,12.791
263,08/28/17 04:58:50 PM,12.752
264,08/28/17 04:59:50 PM,12.728
265,08/28/17 05:00:50 PM,12.723
266,08/28/17 05:01:50 PM,12.708
267,08/28/17 05:02:50 PM,12.762
268,08/28/17 05:03:50 PM,12.698
269,08/28/17 05:04:50 PM,12.674
270,08/28/17 05:05:50 PM,12.694
271,08/28/17 05:06:50 PM,12.728
272,08/28/17 05:07:50 PM,12.684
273,08/28/17 05:08:50 PM,12.640
274,08/28/17 05:09:50 PM,12.654
275,08/28/17 05:10:50 PM,12.640
276,08/28/17 05:11:50 PM,12.669
277,08/28/17 05:12:50 PM,12.767
278,08/28/17 05:13:50 PM,12.708
279,08/28/17 05:14:50 PM,12.669
280,08/28/17 05:15:50 PM,12.674
281,08/28/17 05:16:50 PM,12.747
282,08/28/17 05:17:50 PM,12.708
283,08/28/17 05:18:50 PM,12.703
284,08/28/17 05:19:50 PM,12.659
285,08/28/17 05:20:50 PM,12.659
286,08/28/17 05:21:50 PM,12.601
287,08/28/17 05:22:50 PM,12.547
288,08/28/17 05:23:50 PM,12.527
289,08/28/17 05:24:50 PM,12.640
290,08/28/17 05:25:50 PM,12.611
291,08/28/17 05:26:50 PM,12.615
292,08/28/17 05:27:50 PM,12.620
293,08/28/17 05:28:50 PM,12.523
294,08/28/17 05:29:50 PM,12.567
295,08/28/17 05:30:50 PM,12.532
296,08/28/17 05:31:50 PM,12.625
297,08/28/17 05:32:50 PM,12.635
298,08/28/17 05:33:50 PM,12.645
299,08/28/17 05:34:50 PM,12.620
300,08/28/17 05:35:50 PM,12.532
301,08/28/17 05:36:50 PM,12.591
302,08/28/17 05:37:50 PM,12.611
303,08/28/17 05:38:50 PM,12.625
304,08/28/17 05:39:50 PM,12.669
305,08/28/17 05:40:50 PM,12.586
306,08/28/17 05:41:50 PM,12.611
307,08/28/17 05:42:50 PM,12.518
308,08/28/17 05:43:50 PM,12.532
309,08/28/17 05:44:50 PM,12.493
310,08/28/17 05:45:50 PM,12.498
311,08/28/17 05:46:50 PM,12.396
312,08/28/17 05:47:50 PM,12.493
313,08/28/17 05:48:50 PM,12.523
314,08/28/17 05:49:50 PM,12.449
315,08/28/17 05:50:50 PM,12.503
316,08/28/17 05:51:50 PM,12.508
317,08/28/17 05:52:50 PM,12.523
318,08/28/17 05:53:50 PM,12.571
319,08/28/17 05:54:50 PM,12.532
320,08/28/17 05:55:50 PM,12.479
321,08/28/17 05:56:50 PM,12.532
322,08/28/17 05:57:50 PM,12.484
323,08/28/17 05:58:50 PM,12.444
324,08/28/17 05:59:50 PM,12.484
325,08/28/17 06:00:50 PM,12.444
326,08/28/17 06:01:50 PM,12.454
327,08/28/17 06:02:50 PM,12.459
328,08/28/17 06:03:50 PM,12.420
329,08/28/17 06:04:50 PM,12.425
330,08/28/17 06:05:50 PM,12.376
331,08/28/17 06:06:50 PM,12.347
332,08/28/17 06:07:50 PM,12.337
333,08/28/17 06:08:50 PM,12.337
334,08/28/17 06:09:50 PM,12.322
335,08/28/17 06:10:50 PM,12.322
336,08/28/17 06:11:50 PM,12.347
337,08/28/17 06:12:50 PM,12.337
338,08/28/17 06:13:50 PM,12.317
339,08/28/17 06:14:50 PM,12.337
340,08/28/17 06:15:50 PM,12.249
341,08/28/17 06:16:50 PM,12.264
342,08/28/17 06:17:50 PM,12.254
343,08/28/17 06:18:50 PM,12.230
344,08/28/17 06:19:50 PM,12.249
345,08/28/17 06:20:50 PM,12.171
346,08/28/17 06:21:50 PM,12.147
347,08/28/17 06:22:50 PM,12.176
348,08/28/17 06:23:50 PM,12.181
349,08/28/17 06:24:50 PM,12.147
350,08/28/17 06:25:50 PM,12.093
351,08/28/17 06:26:50 PM,12.137
352,08/28/17 06:27:50 PM,12.103
353,08/28/17 06:28:50 PM,12.078
354,08/28/17 06:29:50 PM,12.083
355,08/28/17 06:30:50 PM,12.059
356,08/28/17 06:31:50 PM,12.059
357,08/28/17 06:32:50 PM,12.049
358,08/28/17 06:33:50 PM,12.005
359,08/28/17 06:34:50 PM,12.020
360,08/28/17 06:35:50 PM,11.995
361,08/28/17 06:36:50 PM,11.985
362,08/28/17 06:37:50 PM,11.961
363,08/28/17 06:38:50 PM,11.932
364,08/28/17 06:39:50 PM,11.932
365,08/28/17 06:40:50 PM,11.941
366,08/28/17 06:41:50 PM,11.951
367,08/28/17 06:42:50 PM,11.907
368,08/28/17 06:43:50 PM,11.937
369,08/28/17 06:44:50 PM,11.917
370,08/28/17 06:45:50 PM,11.902
371,08/28/17 06:46:50 PM,11.917
372,08/28/17 06:47:50 PM,11.878
373,08/28/17 06:48:50 PM,11.888
374,08/28/17 06:49:50 PM,11.893
375,08/28/17 06:50:50 PM,11.858
376,08/28/17 06:51:50 PM,11.893
377,08/28/17 06:52:50 PM,11.853
378,08/28/17 06:53:50 PM,11.873
379,08/28/17 06:54:50 PM,11.873
380,08/28/17 06:55:50 PM,11.868
381,08/28/17 06:56:50 PM,11.839
382,08/28/17 06:57:50 PM,11.795
383,08/28/17 06:58:50 PM,11.810
384,08/28/17 06:59:50 PM,11.761
385,08/28/17 07:00:50 PM,11.761
386,08/28/17 07:01:50 PM,11.731
387,08/28/17 07:02:50 PM,11.741
388,08/28/17 07:03:50 PM,11.697
389,08/28/17 07:04:50 PM,11.687
390,08/28/17 07:05:50 PM,11.673
391,08/28/17 07:06:50 PM,11.604
392,08/28/17 07:07:50 PM,11.678
393,08/28/17 07:08:50 PM,11.712
394,08/28/17 07:09:50 PM,11.678
395,08/28/17 07:10:50 PM,11.643
396,08/28/17 07:11:50 PM,11.560
397,08/28/17 07:12:50 PM,11.531
398,08/28/17 07:13:50 PM,11.575
399,08/28/17 07:14:50 PM,11.619
400,08/28/17 07:15:50 PM,11.541
401,08/28/17 07:16:50 PM,11.536
402,08/28/17 07:17:50 PM,11.521
403,08/28/17 07:18:50 PM,11.492
404,08/28/17 07:19:50 PM,11.458
405,08/28/17 07:20:50 PM,11.438
406,08/28/17 07:21:50 PM,11.394
407,08/28/17 07:22:50 PM,11.443
408,08/28/17 07:23:50 PM,11.443
409,08/28/17 07:24:50 PM,11.443
410,08/28/17 07:25:50 PM,11.394
411,08/28/17 07:26:50 PM,11.341
412,08/28/17 07:27:50 PM,11.277
413,08/28/17 07:28:50 PM,11.282
414,08/28/17 07:29:50 PM,11.233
415,08/28/17 07:30:50 PM,11.238
416,08/28/17 07:31:50 PM,11.170
417,08/28/17 07:32:50 PM,11.179
418,08/28/17 07:33:50 PM,11.126
419,08/28/17 07:34:50 PM,11.101
420,08/28/17 07:35:50 PM,11.111
421,08/28/17 07:36:50 PM,11.067
422,08/28/17 07:37:50 PM,11.038
423,08/28/17 07:38:50 PM,11.033
424,08/28/17 07:39:50 PM,11.062
425,08/28/17 07:40:50 PM,11.028
426,08/28/17 07:41:50 PM,11.028
427,08/28/17 07:42:50 PM,10.994
428,08/28/17 07:43:50 PM,10.999
429,08/28/17 07:44:50 PM,10.965
430,08/28/17 07:45:50 PM,10.945
431,08/28/17 07:46:50 PM,10.921
432,08/28/17 07:47:50 PM,10.930
433,08/28/17 07:48:50 PM,10.896
434,08/28/17 07:49:50 PM,10.906
435,08/28/17 07:50:50 PM,10.891
436,08/28/17 07:51:50 PM,10.891
437,08/28/17 07:52:50 PM,10.867
438,08/28/17 07:53:50 PM,10.857
439,08/28/17 07:54:50 PM,10.823
440,08/28/17 07:55:50 PM,10.818
441,08/28/17 07:56:50 PM,10.784
442,08/28/17 07:57:50 PM,10.745
443,08/28/17 07:58:50 PM,10.696
444,08/28/17 07:59:50 PM,10.701
445,08/28/17 08:00:50 PM,10.657
446,08/28/17 08:01:50 PM,10.613
447,08/28/17 08:02:50 PM,10.545
448,08/28/17 08:03:50 PM,10.515
449,08/28/17 08:04:50 PM,10.501
450,08/28/17 08:05:50 PM,10.466
451,08/28/17 08:06:50 PM,10.462
452,08/28/17 08:07:50 PM,10.432
453,08/28/17 08:08:50 PM,10.462
454,08/28/17 08:09:50 PM,10.427
455,08/28/17 08:10:50 PM,10.403
456,08/28/17 08:11:50 PM,10.403
457,08/28/17 08:12:50 PM,10.432
458,08/28/17 08:13:50 PM,10.432
459,08/28/17 08:14:50 PM,10.403
460,08/28/17 08:15:50 PM,10.403
461,08/28/17 08:16:50 PM,10.339
462,08/28/17 08:17:50 PM,10.286
463,08/28/17 08:18:50 PM,10.217
464,08/28/17 08:19:50 PM,10.252
465,08/28/17 08:20:50 PM,10.320
466,08/28/17 08:21:50 PM,10.335
467,08/28/17 08:22:50 PM,10.315
468,08/28/17 08:23:50 PM,10.217
469,08/28/17 08:24:50 PM,0.000
470,08/28/17 08:25:50 PM,0.000
471,08/28/17 08:26:50 PM,0.000
472,08/28/17 08:27:50 PM,0.000
473,08/28/17 08:28:50 PM,0.000
474,08/28/17 08:29:50 PM,0.000
475,08/28/17 08:30:50 PM,0.000
476,08/28/17 08:31:50 PM,0.000
477,08/28/17 08:32:50 PM,0.000
478,08/28/17 08:33:50 PM,0.000
479,08/28/17 08:34:50 PM,0.000
480,08/28/17 08:35:50 PM,0.000
481,08/28/17 08:36:50 PM,0.000
482,08/28/17 08:37:50 PM,6.193
483,08/28/17 08:38:50 PM,7.082
484,08/28/17 08:39:50 PM,7.214
485,08/28/17 08:40:50 PM,7.355
486,08/28/17 08:41:50 PM,7.341
487,08/28/17 08:42:50 PM,7.253
488,08/28/17 08:43:50 PM,7.272
489,08/28/17 08:44:50 PM,7.302
490,08/28/17 08:45:50 PM,7.238
491,08/28/17 08:46:50 PM,7.263
492,08/28/17 08:47:50 PM,7.272
493,08/28/17 08:48:50 PM,7.253
494,08/28/17 08:49:50 PM,7.297
495,08/28/17 08:50:50 PM,7.282
496,08/28/17 08:51:50 PM,7.214
497,08/28/17 08:52:50 PM,7.263
498,08/28/17 08:53:50 PM,7.272
499,08/28/17 08:54:50 PM,7.209
500,08/28/17 08:55:50 PM,7.228
501,08/28/17 08:56:50 PM,7.243
502,08/28/17 08:57:50 PM,9.807
503,08/28/17 08:58:50 PM,9.993
504,08/28/17 08:59:50 PM,9.949
505,08/28/17 09:00:50 PM,9.924
506,08/28/17 09:01:50 PM,0.000
507,08/28/17 09:02:50 PM,0.000
508,08/28/17 09:03:50 PM,0.000
509,08/28/17 09:04:50 PM,0.000
510,08/28/17 09:05:50 PM,0.000
511,08/28/17 09:06:50 PM,0.000
512,08/28/17 09:07:50 PM,0.000
513,08/28/17 09:08:50 PM,0.000
514,08/28/17 09:09:50 PM,0.000
515,08/28/17 09:10:50 PM,0.000
516,08/28/17 09:11:50 PM,0.000
517,08/28/17 09:12:50 PM,0.000
518,08/28/17 09:13:50 PM,7.350
519,08/28/17 09:14:50 PM,7.355
520,08/28/17 09:15:50 PM,6.911
521,08/28/17 09:16:50 PM,7.043
522,08/28/17 09:17:50 PM,7.043
523,08/28/17 09:18:50 PM,7.033
524,08/28/17 09:19:50 PM,6.989
525,08/28/17 09:20:50 PM,7.009
526,08/28/17 09:21:50 PM,6.984
527,08/28/17 09:22:50 PM,6.965
528,08/28/17 09:23:50 PM,7.018
529,08/28/17 09:24:50 PM,6.965
530,08/28/17 09:25:50 PM,6.999
531,08/28/17 09:26:50 PM,7.013
532,08/28/17 09:27:50 PM,6.926
533,08/28/17 09:28:50 PM,6.886
534,08/28/17 09:29:50 PM,6.911
535,08/28/17 09:30:50 PM,6.833
536,08/28/17 09:31:50 PM,6.784
537,08/28/17 09:32:50 PM,6.857
538,08/28/17 09:33:50 PM,9.480
539,08/28/17 09:34:50 PM,9.573
540,08/28/17 09:35:50 PM,9.548
541,08/28/17 09:36:50 PM,9.529
542,08/28/17 09:37:50 PM,9.553
543,08/28/17 09:38:50 PM,0.000
544,08/28/17 09:39:50 PM,0.000
545,08/28/17 09:40:50 PM,0.000
546,08/28/17 09:41:50 PM,0.000
547,08/28/17 09:42:50 PM,0.000
548,08/28/17 09:43:50 PM,0.000
549,08/28/17 09:44:50 PM,0.000
550,08/28/17 09:45:50 PM,0.000
551,08/28/17 09:46:50 PM,0.000
552,08/28/17 09:47:50 PM,0.000
553,08/28/17 09:48:50 PM,0.000
554,08/28/17 09:49:50 PM,6.559
555,08/28/17 09:50:50 PM,6.921
556,08/28/17 09:51:50 PM,6.759
557,08/28/17 09:52:50 PM,6.808
558,08/28/17 09:53:50 PM,6.803
559,08/28/17 09:54:50 PM,6.759
560,08/28/17 09:55:50 PM,6.745
561,08/28/17 09:56:50 PM,6.799
562,08/28/17 09:57:50 PM,6.735
563,08/28/17 09:58:50 PM,6.716
564,08/28/17 09:59:50 PM,6.799
565,08/28/17 10:00:50 PM,0.000
566,08/28/17 10:01:50 PM,0.000
567,08/28/17 10:02:50 PM,0.000
568,08/28/17 10:03:50 PM,0.000
569,08/28/17 10:04:50 PM,0.000
570,08/28/17 10:05:50 PM,0.000
571,08/28/17 10:06:50 PM,0.000
572,08/28/17 10:07:50 PM,0.000
573,08/28/17 10:08:50 PM,0.000
574,08/28/17 10:09:50 PM,0.000
575,08/28/17 10:10:50 PM,0.000
576,08/28/17 10:11:50 PM,0.000
577,08/28/17 10:12:50 PM,0.000
578,08/28/17 10:13:50 PM,0.000
579,08/28/17 10:14:50 PM,0.000
580,08/28/17 10:15:50 PM,0.000
581,08/28/17 10:16:50 PM,0.000
582,08/28/17 10:17:50 PM,0.000
583,08/28/17 10:18:50 PM,0.000
584,08/28/17 10:19:50 PM,0.000
585,08/28/17 10:20:50 PM,0.000
586,08/28/17 10:21:50 PM,0.000
587,08/28/17 10:22:50 PM,0.000
588,08/28/17 10:23:50 PM,0.000
589,08/28/17 10:24:50 PM,0.000
590,08/28/17 10:25:50 PM,0.000
591,08/28/17 10:26:50 PM,0.000
592,08/28/17 10:27:50 PM,0.000
593,08/28/17 10:28:50 PM,0.000
594,08/28/17 10:29:50 PM,0.000
595,08/28/17 10:30:50 PM,0.000
596,08/28/17 10:31:50 PM,0.000
597,08/28/17 10:32:50 PM,0.000
598,08/28/17 10:33:50 PM,0.000
599,08/28/17 10:34:50 PM,0.000
600,08/28/17 10:35:50 PM,0.000
601,08/28/17 10:36:50 PM,0.000
602,08/28/17 10:37:50 PM,0.000
603,08/28/17 10:38:50 PM,0.000
604,08/28/17 10:39:50 PM,0.000
605,08/28/17 10:40:50 PM,0.000
606,08/28/17 10:41:50 PM,0.000
607,08/28/17 10:42:50 PM,0.000
608,08/28/17 10:43:50 PM,0.000
609,08/28/17 10:44:50 PM,0.000
610,08/28/17 10:45:50 PM,0.000
611,08/28/17 10:46:50 PM,0.000
612,08/28/17 10:47:50 PM,0.000
613,08/28/17 10:48:50 PM,0.000
614,08/28/17 10:49:50 PM,0.000
615,08/28/17 10:50:50 PM,0.000
616,08/28/17 10:51:50 PM,0.000
617,08/28/17 10:52:50 PM,0.000
618,08/28/17 10:53:50 PM,0.000
619,08/28/17 10:54:50 PM,0.000
