#	"Date Time, GMT-07:00"	Amps	kW	Runtimes
10293	7/27/2016 21:56	10.632	2.55168	6
10754	7/28/2016 20:59	10.481	2.51544	6
10765	7/28/2016 21:32	10.002	2.40048	6
11241	7/29/2016 21:20	10.364	2.48736	6
11256	7/29/2016 22:05	9.748	2.33952	6
11702	7/30/2016 20:23	10.286	2.46864	6
11714	7/30/2016 20:59	10.022	2.40528	6
11729	7/30/2016 21:44	9.841	2.36184	6
13155	8/2/2016 21:02	9.68	2.3232	6
16506	8/9/2016 20:35	9.744	2.33856	6
16959	8/10/2016 19:14	10.632	2.55168	6
16975	8/10/2016 20:02	10.178	2.44272	6
17449	8/11/2016 19:44	10.481	2.51544	6
17950	8/12/2016 20:47	9.929	2.38296	6
19879	8/16/2016 21:14	9.983	2.39592	6
19892	8/16/2016 21:53	10.017	2.40408	6
20375	8/17/2016 22:02	9.04	2.1696	6
22184	8/21/2016 16:29			0
