"Plot Title: Downstairs"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10881125, SEN S/N: 10881125)","Host Connected (LGR S/N: 10881125)","Stopped (LGR S/N: 10881125)","End Of File (LGR S/N: 10881125)"
1,07/14/17 02:31:28 PM,78.042,,,
2,07/14/17 02:32:28 PM,78.611,,,
3,07/14/17 02:33:28 PM,79.050,,,
4,07/14/17 02:34:28 PM,78.656,,,
5,07/14/17 02:35:28 PM,78.174,,,
6,07/14/17 02:36:28 PM,77.824,,,
7,07/14/17 02:37:28 PM,77.693,,,
8,07/14/17 02:38:28 PM,77.650,,,
9,07/14/17 02:39:28 PM,77.650,,,
10,07/14/17 02:40:28 PM,77.650,,,
11,07/14/17 02:41:28 PM,77.650,,,
12,07/14/17 02:42:28 PM,77.779,,,
13,07/14/17 02:43:28 PM,77.956,,,
14,07/14/17 02:44:28 PM,77.956,,,
15,07/14/17 02:45:28 PM,77.736,,,
16,07/14/17 02:46:28 PM,77.605,,,
17,07/14/17 02:47:28 PM,77.518,,,
18,07/14/17 02:48:28 PM,77.475,,,
19,07/14/17 02:49:28 PM,77.387,,,
20,07/14/17 02:50:28 PM,77.344,,,
21,07/14/17 02:51:28 PM,77.301,,,
22,07/14/17 02:52:28 PM,77.430,,,
23,07/14/17 02:53:28 PM,77.387,,,
24,07/14/17 02:54:28 PM,77.256,,,
25,07/14/17 02:55:28 PM,77.169,,,
26,07/14/17 02:56:28 PM,77.126,,,
27,07/14/17 02:57:28 PM,77.038,,,
28,07/14/17 02:58:28 PM,76.995,,,
29,07/14/17 02:59:28 PM,76.995,,,
30,07/14/17 03:00:28 PM,76.951,,,
31,07/14/17 03:01:28 PM,76.863,,,
32,07/14/17 03:02:28 PM,76.777,,,
33,07/14/17 03:03:28 PM,76.734,,,
34,07/14/17 03:04:28 PM,76.689,,,
35,07/14/17 03:05:28 PM,76.645,,,
36,07/14/17 03:06:28 PM,76.645,,,
37,07/14/17 03:07:28 PM,76.645,,,
38,07/14/17 03:08:28 PM,76.645,,,
39,07/14/17 03:09:28 PM,76.689,,,
40,07/14/17 03:10:28 PM,76.689,,,
41,07/14/17 03:11:28 PM,76.734,,,
42,07/14/17 03:12:28 PM,76.820,,,
43,07/14/17 03:13:28 PM,76.820,,,
44,07/14/17 03:14:28 PM,76.863,,,
45,07/14/17 03:15:28 PM,76.863,,,
46,07/14/17 03:16:28 PM,76.906,,,
47,07/14/17 03:17:28 PM,77.038,,,
48,07/14/17 03:18:28 PM,76.995,,,
49,07/14/17 03:19:28 PM,76.906,,,
50,07/14/17 03:20:28 PM,76.951,,,
51,07/14/17 03:21:28 PM,76.863,,,
52,07/14/17 03:22:28 PM,76.863,,,
53,07/14/17 03:23:28 PM,76.820,,,
54,07/14/17 03:24:28 PM,76.777,,,
55,07/14/17 03:25:28 PM,76.734,,,
56,07/14/17 03:26:28 PM,76.689,,,
57,07/14/17 03:27:28 PM,76.645,,,
58,07/14/17 03:28:28 PM,76.645,,,
59,07/14/17 03:29:28 PM,76.602,,,
60,07/14/17 03:30:28 PM,76.559,,,
61,07/14/17 03:31:28 PM,76.559,,,
62,07/14/17 03:32:28 PM,76.559,,,
63,07/14/17 03:33:28 PM,76.645,,,
64,07/14/17 03:34:28 PM,76.602,,,
65,07/14/17 03:35:28 PM,76.602,,,
66,07/14/17 03:36:28 PM,76.559,,,
67,07/14/17 03:37:28 PM,76.516,,,
68,07/14/17 03:38:28 PM,76.471,,,
69,07/14/17 03:39:28 PM,76.516,,,
70,07/14/17 03:40:28 PM,76.559,,,
71,07/14/17 03:41:28 PM,76.471,,,
72,07/14/17 03:42:28 PM,76.428,,,
73,07/14/17 03:43:28 PM,76.428,,,
74,07/14/17 03:44:28 PM,76.384,,,
75,07/14/17 03:45:28 PM,76.341,,,
76,07/14/17 03:46:28 PM,76.298,,,
77,07/14/17 03:47:28 PM,76.255,,,
78,07/14/17 03:48:28 PM,76.210,,,
79,07/14/17 03:49:28 PM,76.210,,,
80,07/14/17 03:50:28 PM,76.167,,,
81,07/14/17 03:51:28 PM,76.167,,,
82,07/14/17 03:52:28 PM,76.167,,,
83,07/14/17 03:53:28 PM,76.123,,,
84,07/14/17 03:54:28 PM,76.080,,,
85,07/14/17 03:55:28 PM,76.080,,,
86,07/14/17 03:56:28 PM,76.037,,,
87,07/14/17 03:57:28 PM,76.037,,,
88,07/14/17 03:58:28 PM,75.994,,,
89,07/14/17 03:59:28 PM,75.951,,,
90,07/14/17 04:00:28 PM,75.951,,,
91,07/14/17 04:01:28 PM,75.951,,,
92,07/14/17 04:02:28 PM,75.906,,,
93,07/14/17 04:03:28 PM,75.906,,,
94,07/14/17 04:04:28 PM,75.862,,,
95,07/14/17 04:05:28 PM,75.862,,,
96,07/14/17 04:06:28 PM,75.862,,,
97,07/14/17 04:07:28 PM,75.819,,,
98,07/14/17 04:08:28 PM,75.819,,,
99,07/14/17 04:09:28 PM,75.776,,,
100,07/14/17 04:10:28 PM,75.776,,,
101,07/14/17 04:11:28 PM,75.776,,,
102,07/14/17 04:12:28 PM,75.776,,,
103,07/14/17 04:13:28 PM,75.733,,,
104,07/14/17 04:14:28 PM,75.733,,,
105,07/14/17 04:15:28 PM,75.733,,,
106,07/14/17 04:16:28 PM,75.733,,,
107,07/14/17 04:17:28 PM,75.690,,,
108,07/14/17 04:18:28 PM,75.690,,,
109,07/14/17 04:19:28 PM,75.690,,,
110,07/14/17 04:20:28 PM,75.690,,,
111,07/14/17 04:21:28 PM,75.690,,,
112,07/14/17 04:22:28 PM,75.690,,,
113,07/14/17 04:23:28 PM,75.690,,,
114,07/14/17 04:24:28 PM,75.690,,,
115,07/14/17 04:25:28 PM,75.690,,,
116,07/14/17 04:26:28 PM,75.690,,,
117,07/14/17 04:27:28 PM,75.690,,,
118,07/14/17 04:28:28 PM,75.690,,,
119,07/14/17 04:29:28 PM,75.646,,,
120,07/14/17 04:30:28 PM,75.646,,,
121,07/14/17 04:31:28 PM,75.646,,,
122,07/14/17 04:32:28 PM,75.601,,,
123,07/14/17 04:33:28 PM,75.601,,,
124,07/14/17 04:34:28 PM,75.601,,,
125,07/14/17 04:35:28 PM,75.601,,,
126,07/14/17 04:36:28 PM,75.601,,,
127,07/14/17 04:37:28 PM,75.601,,,
128,07/14/17 04:38:28 PM,75.601,,,
129,07/14/17 04:39:28 PM,75.601,,,
130,07/14/17 04:40:28 PM,75.601,,,
131,07/14/17 04:41:28 PM,75.601,,,
132,07/14/17 04:42:28 PM,75.646,,,
133,07/14/17 04:43:28 PM,75.646,,,
134,07/14/17 04:44:28 PM,75.690,,,
135,07/14/17 04:45:28 PM,75.690,,,
136,07/14/17 04:46:28 PM,75.690,,,
137,07/14/17 04:47:28 PM,75.690,,,
138,07/14/17 04:48:28 PM,75.690,,,
139,07/14/17 04:49:28 PM,75.690,,,
140,07/14/17 04:50:28 PM,75.690,,,
141,07/14/17 04:51:28 PM,75.690,,,
142,07/14/17 04:52:28 PM,75.690,,,
143,07/14/17 04:53:28 PM,75.690,,,
144,07/14/17 04:54:28 PM,75.690,,,
145,07/14/17 04:55:28 PM,75.690,,,
146,07/14/17 04:56:28 PM,75.690,,,
147,07/14/17 04:57:28 PM,75.646,,,
148,07/14/17 04:58:28 PM,75.646,,,
149,07/14/17 04:59:28 PM,75.646,,,
150,07/14/17 05:00:28 PM,75.601,,,
151,07/14/17 05:01:28 PM,75.601,,,
152,07/14/17 05:02:28 PM,75.601,,,
153,07/14/17 05:03:28 PM,75.601,,,
154,07/14/17 05:04:28 PM,75.646,,,
155,07/14/17 05:05:28 PM,75.646,,,
156,07/14/17 05:06:28 PM,75.646,,,
157,07/14/17 05:07:28 PM,75.690,,,
158,07/14/17 05:08:28 PM,75.690,,,
159,07/14/17 05:09:28 PM,75.690,,,
160,07/14/17 05:10:28 PM,75.690,,,
161,07/14/17 05:11:28 PM,75.733,,,
162,07/14/17 05:12:28 PM,75.733,,,
163,07/14/17 05:13:28 PM,75.733,,,
164,07/14/17 05:14:28 PM,75.733,,,
165,07/14/17 05:15:28 PM,75.733,,,
166,07/14/17 05:16:28 PM,75.690,,,
167,07/14/17 05:17:28 PM,75.690,,,
168,07/14/17 05:18:28 PM,75.690,,,
169,07/14/17 05:19:28 PM,75.646,,,
170,07/14/17 05:20:28 PM,75.646,,,
171,07/14/17 05:21:28 PM,75.646,,,
172,07/14/17 05:22:28 PM,75.646,,,
173,07/14/17 05:23:28 PM,75.646,,,
174,07/14/17 05:24:28 PM,75.646,,,
175,07/14/17 05:25:28 PM,75.646,,,
176,07/14/17 05:26:28 PM,75.601,,,
177,07/14/17 05:27:28 PM,75.558,,,
178,07/14/17 05:28:28 PM,75.472,,,
179,07/14/17 05:29:28 PM,75.429,,,
180,07/14/17 05:30:28 PM,75.429,,,
181,07/14/17 05:31:28 PM,75.385,,,
182,07/14/17 05:32:28 PM,75.385,,,
183,07/14/17 05:33:28 PM,75.342,,,
184,07/14/17 05:34:28 PM,75.299,,,
185,07/14/17 05:35:28 PM,75.299,,,
186,07/14/17 05:36:28 PM,75.256,,,
187,07/14/17 05:37:28 PM,75.256,,,
188,07/14/17 05:38:28 PM,75.299,,,
189,07/14/17 05:39:28 PM,75.342,,,
190,07/14/17 05:40:28 PM,75.342,,,
191,07/14/17 05:41:28 PM,75.385,,,
192,07/14/17 05:42:28 PM,75.429,,,
193,07/14/17 05:43:28 PM,75.472,,,
194,07/14/17 05:44:28 PM,75.515,,,
195,07/14/17 05:45:28 PM,75.515,,,
196,07/14/17 05:46:28 PM,75.558,,,
197,07/14/17 05:47:28 PM,75.558,,,
198,07/14/17 05:48:28 PM,75.601,,,
199,07/14/17 05:49:28 PM,75.601,,,
200,07/14/17 05:50:28 PM,75.646,,,
201,07/14/17 05:51:28 PM,75.646,,,
202,07/14/17 05:52:28 PM,75.646,,,
203,07/14/17 05:53:28 PM,75.601,,,
204,07/14/17 05:54:28 PM,75.646,,,
205,07/14/17 05:55:28 PM,75.646,,,
206,07/14/17 05:56:28 PM,75.646,,,
207,07/14/17 05:57:28 PM,75.601,,,
208,07/14/17 05:58:28 PM,75.646,,,
209,07/14/17 05:59:28 PM,75.601,,,
210,07/14/17 06:00:28 PM,75.558,,,
211,07/14/17 06:01:28 PM,75.472,,,
212,07/14/17 06:02:28 PM,75.385,,,
213,07/14/17 06:03:28 PM,75.299,,,
214,07/14/17 06:04:28 PM,75.256,,,
215,07/14/17 06:05:28 PM,75.256,,,
216,07/14/17 06:06:28 PM,75.211,,,
217,07/14/17 06:07:28 PM,75.168,,,
218,07/14/17 06:08:28 PM,75.124,,,
219,07/14/17 06:09:28 PM,75.081,,,
220,07/14/17 06:10:28 PM,75.081,,,
221,07/14/17 06:11:28 PM,75.081,,,
222,07/14/17 06:12:28 PM,75.081,,,
223,07/14/17 06:13:28 PM,75.038,,,
224,07/14/17 06:14:28 PM,75.081,,,
225,07/14/17 06:15:28 PM,75.124,,,
226,07/14/17 06:16:28 PM,75.168,,,
227,07/14/17 06:17:28 PM,75.168,,,
228,07/14/17 06:18:28 PM,75.211,,,
229,07/14/17 06:19:28 PM,75.256,,,
230,07/14/17 06:20:28 PM,75.256,,,
231,07/14/17 06:21:28 PM,75.299,,,
232,07/14/17 06:22:28 PM,75.299,,,
233,07/14/17 06:23:28 PM,75.299,,,
234,07/14/17 06:24:28 PM,75.342,,,
235,07/14/17 06:25:28 PM,75.385,,,
236,07/14/17 06:26:28 PM,75.385,,,
237,07/14/17 06:27:28 PM,75.429,,,
238,07/14/17 06:28:28 PM,75.429,,,
239,07/14/17 06:29:28 PM,75.429,,,
240,07/14/17 06:30:28 PM,75.342,,,
241,07/14/17 06:31:28 PM,75.299,,,
242,07/14/17 06:32:28 PM,75.256,,,
243,07/14/17 06:33:28 PM,75.211,,,
244,07/14/17 06:34:28 PM,75.211,,,
245,07/14/17 06:35:28 PM,75.168,,,
246,07/14/17 06:36:28 PM,75.168,,,
247,07/14/17 06:37:28 PM,75.124,,,
248,07/14/17 06:38:28 PM,75.081,,,
249,07/14/17 06:39:28 PM,75.081,,,
250,07/14/17 06:40:28 PM,75.081,,,
251,07/14/17 06:41:28 PM,75.081,,,
252,07/14/17 06:42:28 PM,75.124,,,
253,07/14/17 06:43:28 PM,75.211,,,
254,07/14/17 06:44:28 PM,75.211,,,
255,07/14/17 06:45:28 PM,75.211,,,
256,07/14/17 06:46:28 PM,75.256,,,
257,07/14/17 06:47:28 PM,75.299,,,
258,07/14/17 06:48:28 PM,75.299,,,
259,07/14/17 06:49:28 PM,75.342,,,
260,07/14/17 06:50:28 PM,75.342,,,
261,07/14/17 06:51:28 PM,75.342,,,
262,07/14/17 06:52:28 PM,75.385,,,
263,07/14/17 06:53:28 PM,75.342,,,
264,07/14/17 06:54:28 PM,75.385,,,
265,07/14/17 06:55:28 PM,75.385,,,
266,07/14/17 06:56:28 PM,75.385,,,
267,07/14/17 06:57:28 PM,75.385,,,
268,07/14/17 06:58:28 PM,75.385,,,
269,07/14/17 06:59:28 PM,75.385,,,
270,07/14/17 07:00:28 PM,75.385,,,
271,07/14/17 07:01:28 PM,75.429,,,
272,07/14/17 07:02:28 PM,75.429,,,
273,07/14/17 07:03:28 PM,75.429,,,
274,07/14/17 07:04:28 PM,75.385,,,
275,07/14/17 07:05:28 PM,75.342,,,
276,07/14/17 07:06:28 PM,75.299,,,
277,07/14/17 07:07:28 PM,75.256,,,
278,07/14/17 07:08:28 PM,75.211,,,
279,07/14/17 07:09:28 PM,75.168,,,
280,07/14/17 07:10:28 PM,75.124,,,
281,07/14/17 07:11:28 PM,75.081,,,
282,07/14/17 07:12:28 PM,75.038,,,
283,07/14/17 07:13:28 PM,75.038,,,
284,07/14/17 07:14:28 PM,74.995,,,
285,07/14/17 07:15:28 PM,74.952,,,
286,07/14/17 07:16:28 PM,74.952,,,
287,07/14/17 07:17:28 PM,74.952,,,
288,07/14/17 07:18:28 PM,74.952,,,
289,07/14/17 07:19:28 PM,74.995,,,
290,07/14/17 07:20:28 PM,75.038,,,
291,07/14/17 07:21:28 PM,75.081,,,
292,07/14/17 07:22:28 PM,75.124,,,
293,07/14/17 07:23:28 PM,75.124,,,
294,07/14/17 07:24:28 PM,75.124,,,
295,07/14/17 07:25:28 PM,75.124,,,
296,07/14/17 07:26:28 PM,75.168,,,
297,07/14/17 07:27:28 PM,75.168,,,
298,07/14/17 07:28:28 PM,75.168,,,
299,07/14/17 07:29:28 PM,75.168,,,
300,07/14/17 07:30:28 PM,75.168,,,
301,07/14/17 07:31:28 PM,75.168,,,
302,07/14/17 07:32:28 PM,75.124,,,
303,07/14/17 07:33:28 PM,75.081,,,
304,07/14/17 07:34:28 PM,74.995,,,
305,07/14/17 07:35:28 PM,74.952,,,
306,07/14/17 07:36:28 PM,74.952,,,
307,07/14/17 07:37:28 PM,74.865,,,
308,07/14/17 07:38:28 PM,74.865,,,
309,07/14/17 07:39:28 PM,74.822,,,
310,07/14/17 07:40:28 PM,74.779,,,
311,07/14/17 07:41:28 PM,74.822,,,
312,07/14/17 07:42:28 PM,74.865,,,
313,07/14/17 07:43:28 PM,74.952,,,
314,07/14/17 07:44:28 PM,75.038,,,
315,07/14/17 07:45:28 PM,75.124,,,
316,07/14/17 07:46:28 PM,75.211,,,
317,07/14/17 07:47:28 PM,75.299,,,
318,07/14/17 07:48:28 PM,75.342,,,
319,07/14/17 07:49:28 PM,75.385,,,
320,07/14/17 07:50:28 PM,75.385,,,
321,07/14/17 07:51:28 PM,75.429,,,
322,07/14/17 07:52:28 PM,75.385,,,
323,07/14/17 07:53:28 PM,75.385,,,
324,07/14/17 07:54:28 PM,75.342,,,
325,07/14/17 07:55:28 PM,75.342,,,
326,07/14/17 07:56:28 PM,75.256,,,
327,07/14/17 07:57:28 PM,75.211,,,
328,07/14/17 07:58:28 PM,75.124,,,
329,07/14/17 07:59:28 PM,75.081,,,
330,07/14/17 08:00:28 PM,75.038,,,
331,07/14/17 08:01:28 PM,74.952,,,
332,07/14/17 08:02:28 PM,74.908,,,
333,07/14/17 08:03:28 PM,74.908,,,
334,07/14/17 08:04:28 PM,74.822,,,
335,07/14/17 08:05:28 PM,74.779,,,
336,07/14/17 08:06:28 PM,74.779,,,
337,07/14/17 08:07:28 PM,74.822,,,
338,07/14/17 08:08:28 PM,74.908,,,
339,07/14/17 08:09:28 PM,74.995,,,
340,07/14/17 08:10:28 PM,75.081,,,
341,07/14/17 08:11:28 PM,75.168,,,
342,07/14/17 08:12:28 PM,75.256,,,
343,07/14/17 08:13:28 PM,75.299,,,
344,07/14/17 08:14:28 PM,75.342,,,
345,07/14/17 08:15:28 PM,75.342,,,
346,07/14/17 08:16:28 PM,75.385,,,
347,07/14/17 08:17:28 PM,75.342,,,
348,07/14/17 08:18:28 PM,75.342,,,
349,07/14/17 08:19:28 PM,75.299,,,
350,07/14/17 08:20:28 PM,75.211,,,
351,07/14/17 08:21:28 PM,75.124,,,
352,07/14/17 08:22:28 PM,75.038,,,
353,07/14/17 08:23:28 PM,74.952,,,
354,07/14/17 08:24:28 PM,74.908,,,
355,07/14/17 08:25:28 PM,74.822,,,
356,07/14/17 08:26:28 PM,74.779,,,
357,07/14/17 08:27:28 PM,74.779,,,
358,07/14/17 08:28:28 PM,74.736,,,
359,07/14/17 08:29:28 PM,74.822,,,
360,07/14/17 08:30:28 PM,74.952,,,
361,07/14/17 08:31:28 PM,75.081,,,
362,07/14/17 08:32:28 PM,75.211,,,
363,07/14/17 08:33:28 PM,75.299,,,
364,07/14/17 08:34:28 PM,75.429,,,
365,07/14/17 08:35:28 PM,75.472,,,
366,07/14/17 08:36:28 PM,75.558,,,
367,07/14/17 08:37:28 PM,75.601,,,
368,07/14/17 08:38:28 PM,75.646,,,
369,07/14/17 08:39:28 PM,75.690,,,
370,07/14/17 08:40:28 PM,75.733,,,
371,07/14/17 08:41:28 PM,75.733,,,
372,07/14/17 08:42:28 PM,75.733,,,
373,07/14/17 08:43:28 PM,75.733,,,
374,07/14/17 08:44:28 PM,75.558,,,
375,07/14/17 08:45:28 PM,75.342,,,
376,07/14/17 08:46:28 PM,75.168,,,
377,07/14/17 08:47:28 PM,75.038,,,
378,07/14/17 08:48:28 PM,74.908,,,
379,07/14/17 08:49:28 PM,74.822,,,
380,07/14/17 08:50:28 PM,74.736,,,
381,07/14/17 08:51:28 PM,74.647,,,
382,07/14/17 08:52:28 PM,74.604,,,
383,07/14/17 08:53:28 PM,74.561,,,
384,07/14/17 08:54:28 PM,74.647,,,
385,07/14/17 08:55:28 PM,74.779,,,
386,07/14/17 08:56:28 PM,74.908,,,
387,07/14/17 08:57:28 PM,75.038,,,
388,07/14/17 08:58:28 PM,75.124,,,
389,07/14/17 08:59:28 PM,75.256,,,
390,07/14/17 09:00:28 PM,75.342,,,
391,07/14/17 09:01:28 PM,75.429,,,
392,07/14/17 09:02:28 PM,75.472,,,
393,07/14/17 09:03:28 PM,75.472,,,
394,07/14/17 09:04:28 PM,75.515,,,
395,07/14/17 09:05:28 PM,75.558,,,
396,07/14/17 09:06:28 PM,75.558,,,
397,07/14/17 09:07:28 PM,75.601,,,
398,07/14/17 09:08:28 PM,75.472,,,
399,07/14/17 09:09:28 PM,75.256,,,
400,07/14/17 09:10:28 PM,75.124,,,
401,07/14/17 09:11:28 PM,74.952,,,
402,07/14/17 09:12:28 PM,74.865,,,
403,07/14/17 09:13:28 PM,74.736,,,
404,07/14/17 09:14:28 PM,74.691,,,
405,07/14/17 09:15:28 PM,74.604,,,
406,07/14/17 09:16:28 PM,74.561,,,
407,07/14/17 09:17:28 PM,74.518,,,
408,07/14/17 09:18:28 PM,74.604,,,
409,07/14/17 09:19:28 PM,74.691,,,
410,07/14/17 09:20:28 PM,74.822,,,
411,07/14/17 09:21:28 PM,74.908,,,
412,07/14/17 09:22:28 PM,75.038,,,
413,07/14/17 09:23:28 PM,75.081,,,
414,07/14/17 09:24:28 PM,75.124,,,
415,07/14/17 09:25:28 PM,75.168,,,
416,07/14/17 09:26:28 PM,75.168,,,
417,07/14/17 09:27:28 PM,75.211,,,
418,07/14/17 09:28:28 PM,75.256,,,
419,07/14/17 09:29:28 PM,75.299,,,
420,07/14/17 09:30:28 PM,75.342,,,
421,07/14/17 09:31:28 PM,75.342,,,
422,07/14/17 09:32:28 PM,75.342,,,
423,07/14/17 09:33:28 PM,75.168,,,
424,07/14/17 09:34:28 PM,74.995,,,
425,07/14/17 09:35:28 PM,74.865,,,
426,07/14/17 09:36:28 PM,74.779,,,
427,07/14/17 09:37:28 PM,74.647,,,
428,07/14/17 09:38:28 PM,74.561,,,
429,07/14/17 09:39:28 PM,74.475,,,
430,07/14/17 09:40:28 PM,74.518,,,
431,07/14/17 09:41:28 PM,74.604,,,
432,07/14/17 09:42:28 PM,74.691,,,
433,07/14/17 09:43:28 PM,74.822,,,
434,07/14/17 09:44:28 PM,74.908,,,
435,07/14/17 09:45:28 PM,74.995,,,
436,07/14/17 09:46:28 PM,75.081,,,
437,07/14/17 09:47:28 PM,75.124,,,
438,07/14/17 09:48:28 PM,75.211,,,
439,07/14/17 09:49:28 PM,75.256,,,
440,07/14/17 09:50:28 PM,75.299,,,
441,07/14/17 09:51:28 PM,75.342,,,
442,07/14/17 09:52:28 PM,75.342,,,
443,07/14/17 09:53:28 PM,75.299,,,
444,07/14/17 09:54:28 PM,75.299,,,
445,07/14/17 09:55:28 PM,75.299,,,
446,07/14/17 09:56:28 PM,75.168,,,
447,07/14/17 09:57:28 PM,74.995,,,
448,07/14/17 09:58:28 PM,74.822,,,
449,07/14/17 09:59:28 PM,74.691,,,
450,07/14/17 10:00:28 PM,74.561,,,
451,07/14/17 10:01:28 PM,74.475,,,
452,07/14/17 10:02:28 PM,74.518,,,
453,07/14/17 10:03:28 PM,74.561,,,
454,07/14/17 10:04:28 PM,74.647,,,
455,07/14/17 10:05:28 PM,74.736,,,
456,07/14/17 10:06:28 PM,74.822,,,
457,07/14/17 10:07:28 PM,74.908,,,
458,07/14/17 10:08:28 PM,74.995,,,
459,07/14/17 10:09:28 PM,75.038,,,
460,07/14/17 10:10:28 PM,75.081,,,
461,07/14/17 10:11:28 PM,75.124,,,
462,07/14/17 10:12:28 PM,75.168,,,
463,07/14/17 10:13:28 PM,75.211,,,
464,07/14/17 10:14:28 PM,75.256,,,
465,07/14/17 10:15:28 PM,75.256,,,
466,07/14/17 10:16:28 PM,75.256,,,
467,07/14/17 10:17:28 PM,75.256,,,
468,07/14/17 10:18:28 PM,75.256,,,
469,07/14/17 10:19:28 PM,75.124,,,
470,07/14/17 10:20:28 PM,74.995,,,
471,07/14/17 10:21:28 PM,74.822,,,
472,07/14/17 10:22:28 PM,74.691,,,
473,07/14/17 10:23:28 PM,74.561,,,
474,07/14/17 10:24:28 PM,74.431,,,
475,07/14/17 10:25:28 PM,74.431,,,
476,07/14/17 10:26:28 PM,74.475,,,
477,07/14/17 10:27:28 PM,74.518,,,
478,07/14/17 10:28:28 PM,74.518,,,
479,07/14/17 10:29:28 PM,74.604,,,
480,07/14/17 10:30:28 PM,74.604,,,
481,07/14/17 10:31:28 PM,74.691,,,
482,07/14/17 10:32:28 PM,74.691,,,
483,07/14/17 10:33:28 PM,74.736,,,
484,07/14/17 10:34:28 PM,74.736,,,
485,07/14/17 10:35:28 PM,74.736,,,
486,07/14/17 10:36:28 PM,74.779,,,
487,07/14/17 10:37:28 PM,74.779,,,
488,07/14/17 10:38:28 PM,74.779,,,
489,07/14/17 10:39:28 PM,74.779,,,
490,07/14/17 10:40:28 PM,74.822,,,
491,07/14/17 10:41:28 PM,74.822,,,
492,07/14/17 10:42:28 PM,74.822,,,
493,07/14/17 10:43:28 PM,74.822,,,
494,07/14/17 10:44:28 PM,74.822,,,
495,07/14/17 10:45:28 PM,74.779,,,
496,07/14/17 10:46:28 PM,74.822,,,
497,07/14/17 10:47:28 PM,74.822,,,
498,07/14/17 10:48:28 PM,74.822,,,
499,07/14/17 10:49:28 PM,74.822,,,
500,07/14/17 10:50:28 PM,74.822,,,
501,07/14/17 10:51:28 PM,74.822,,,
502,07/14/17 10:52:28 PM,74.779,,,
503,07/14/17 10:53:28 PM,74.779,,,
504,07/14/17 10:54:28 PM,74.779,,,
505,07/14/17 10:55:28 PM,74.779,,,
506,07/14/17 10:56:28 PM,74.779,,,
507,07/14/17 10:57:28 PM,74.822,,,
508,07/14/17 10:58:28 PM,74.865,,,
509,07/14/17 10:59:28 PM,74.908,,,
510,07/14/17 11:00:28 PM,74.952,,,
511,07/14/17 11:01:28 PM,74.995,,,
512,07/14/17 11:02:28 PM,74.995,,,
513,07/14/17 11:03:28 PM,74.995,,,
514,07/14/17 11:04:28 PM,74.995,,,
515,07/14/17 11:05:28 PM,74.995,,,
516,07/14/17 11:06:28 PM,74.995,,,
517,07/14/17 11:07:28 PM,74.995,,,
518,07/14/17 11:08:28 PM,75.038,,,
519,07/14/17 11:09:28 PM,74.995,,,
520,07/14/17 11:10:28 PM,74.995,,,
521,07/14/17 11:11:28 PM,74.995,,,
522,07/14/17 11:12:28 PM,74.995,,,
523,07/14/17 11:13:28 PM,74.995,,,
524,07/14/17 11:14:28 PM,74.995,,,
525,07/14/17 11:15:28 PM,74.995,,,
526,07/14/17 11:16:28 PM,74.995,,,
527,07/14/17 11:17:28 PM,74.995,,,
528,07/14/17 11:18:28 PM,74.952,,,
529,07/14/17 11:19:28 PM,74.952,,,
530,07/14/17 11:20:28 PM,74.908,,,
531,07/14/17 11:21:28 PM,74.908,,,
532,07/14/17 11:22:28 PM,74.908,,,
533,07/14/17 11:23:28 PM,74.908,,,
534,07/14/17 11:24:28 PM,74.865,,,
535,07/14/17 11:25:28 PM,74.865,,,
536,07/14/17 11:26:28 PM,74.865,,,
537,07/14/17 11:27:28 PM,74.865,,,
538,07/14/17 11:28:28 PM,74.822,,,
539,07/14/17 11:29:28 PM,74.822,,,
540,07/14/17 11:30:28 PM,74.822,,,
541,07/14/17 11:31:28 PM,74.822,,,
542,07/14/17 11:32:28 PM,74.779,,,
543,07/14/17 11:33:28 PM,74.779,,,
544,07/14/17 11:34:28 PM,74.779,,,
545,07/14/17 11:35:28 PM,74.779,,,
546,07/14/17 11:36:28 PM,74.736,,,
547,07/14/17 11:37:28 PM,74.736,,,
548,07/14/17 11:38:28 PM,74.736,,,
549,07/14/17 11:39:28 PM,74.736,,,
550,07/14/17 11:40:28 PM,74.691,,,
551,07/14/17 11:41:28 PM,74.691,,,
552,07/14/17 11:42:28 PM,74.691,,,
553,07/14/17 11:43:28 PM,74.691,,,
554,07/14/17 11:44:28 PM,74.647,,,
555,07/14/17 11:45:28 PM,74.647,,,
556,07/14/17 11:46:28 PM,74.647,,,
557,07/14/17 11:47:28 PM,74.647,,,
558,07/14/17 11:48:28 PM,74.647,,,
559,07/14/17 11:49:28 PM,74.647,,,
560,07/14/17 11:50:28 PM,74.647,,,
561,07/14/17 11:51:28 PM,74.647,,,
562,07/14/17 11:52:28 PM,74.647,,,
563,07/14/17 11:53:28 PM,74.647,,,
564,07/14/17 11:54:28 PM,74.647,,,
565,07/14/17 11:55:28 PM,74.647,,,
566,07/14/17 11:56:28 PM,74.647,,,
567,07/14/17 11:57:28 PM,74.647,,,
568,07/14/17 11:58:28 PM,74.604,,,
569,07/14/17 11:59:28 PM,74.604,,,
570,07/15/17 12:00:28 AM,74.604,,,
571,07/15/17 12:01:28 AM,74.604,,,
572,07/15/17 12:02:28 AM,74.604,,,
573,07/15/17 12:03:28 AM,74.561,,,
574,07/15/17 12:04:28 AM,74.604,,,
575,07/15/17 12:05:28 AM,74.561,,,
576,07/15/17 12:06:28 AM,74.561,,,
577,07/15/17 12:07:28 AM,74.561,,,
578,07/15/17 12:08:28 AM,74.561,,,
